            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
    91.208.99.2|  10.119.120.33|50470|   80|  6|        16|       912|        |2016/04/06T11:14:01.762|    0.320|2016/04/06T11:14:02.082|Health|
184.105.247.196|  10.119.120.38|55879|  443|  6|        24|      1805|        |2016/04/06T11:18:28.960|    7.552|2016/04/06T11:18:36.512|Health|
184.105.247.196|  10.119.120.38|55634|  443|  6|         6|       418|        |2016/04/06T11:20:26.076|    1.984|2016/04/06T11:20:28.060|Health|
     5.9.17.118|  10.119.120.33|56191|   80|  6|        24|      1444|        |2016/04/06T11:21:39.805|    0.768|2016/04/06T11:21:40.573|Health|
184.105.247.196|  10.119.120.38|35951|  443|  6|         6|       451|        |2016/04/06T11:22:43.417|    0.320|2016/04/06T11:22:43.737|Health|
   158.69.27.74|  10.119.120.33|36955|   80|  6|        22|      1657|        |2016/04/06T11:25:11.379|    0.576|2016/04/06T11:25:11.955|Health|
   158.69.27.74|  10.119.120.33|37164|   80|  6|        20|      1481|        |2016/04/06T11:25:14.451|    0.256|2016/04/06T11:25:14.707|Health|
   158.69.27.74|  10.119.120.33|36955|   80|  6|         2|       104|        |2016/04/06T11:25:30.645|    0.064|2016/04/06T11:25:30.709|Health|
   158.69.27.74|  10.119.120.33|37164|   80|  6|         2|       104|        |2016/04/06T11:25:33.843|    0.064|2016/04/06T11:25:33.907|Health|
    91.200.12.7|  10.119.120.33|62177|   80|  6|        14|       907|        |2016/04/06T11:26:02.059|    2.368|2016/04/06T11:26:04.427|Health|
 110.168.230.25|  10.119.120.40|59237|  443|  6|        69|      3961|        |2016/04/06T11:29:24.606|    2.880|2016/04/06T11:29:27.486|Health|
 110.168.230.25|  10.119.120.40|59236|  443|  6|        22|      2025|        |2016/04/06T11:29:24.605|    5.568|2016/04/06T11:29:30.173|Health|
 110.168.230.25|  10.119.120.40|59263|  443|  6|        10|      1193|        |2016/04/06T11:29:31.837|    1.024|2016/04/06T11:29:32.861|Health|
 110.168.230.25|  10.119.120.40|59265|  443|  6|        50|      3029|        |2016/04/06T11:29:32.158|    1.344|2016/04/06T11:29:33.502|Health|
 110.168.230.25|  10.119.120.40|59267|  443|  6|        15|      1420|        |2016/04/06T11:29:32.669|    1.024|2016/04/06T11:29:33.693|Health|
 110.168.230.25|  10.119.120.40|59271|  443|  6|        15|      1421|        |2016/04/06T11:29:33.502|    0.960|2016/04/06T11:29:34.462|Health|
 110.168.230.25|  10.119.120.40|59273|  443|  6|        29|      2060|        |2016/04/06T11:29:33.692|    1.216|2016/04/06T11:29:34.908|Health|
 110.168.230.25|  10.119.120.40|59243|  443|  6|        13|      1306|        |2016/04/06T11:29:30.174|    0.960|2016/04/06T11:29:31.134|Health|
 110.168.230.25|  10.119.120.40|59245|  443|  6|        17|      1469|        |2016/04/06T11:29:30.174|    0.960|2016/04/06T11:29:31.134|Health|
 110.168.230.25|  10.119.120.40|59248|  443|  6|        10|      1145|        |2016/04/06T11:29:30.174|    0.960|2016/04/06T11:29:31.134|Health|
 110.168.230.25|  10.119.120.40|59250|  443|  6|        24|      1798|        |2016/04/06T11:29:30.364|    0.960|2016/04/06T11:29:31.324|Health|
 110.168.230.25|  10.119.120.40|59275|  443|  6|        61|      3534|        |2016/04/06T11:29:34.332|    1.600|2016/04/06T11:29:35.932|Health|
 110.168.230.25|  10.119.120.40|59259|  443|  6|        18|      1525|        |2016/04/06T11:29:31.708|    0.960|2016/04/06T11:29:32.668|Health|
 110.168.230.25|  10.119.120.40|59262|  443|  6|        54|      3213|        |2016/04/06T11:29:31.835|    1.344|2016/04/06T11:29:33.179|Health|
 110.168.230.25|  10.119.120.40|59264|  443|  6|        76|      4235|        |2016/04/06T11:29:32.091|    1.344|2016/04/06T11:29:33.435|Health|
 110.168.230.25|  10.119.120.40|59266|  443|  6|        44|      2756|        |2016/04/06T11:29:32.347|    1.344|2016/04/06T11:29:33.691|Health|
 110.168.230.25|  10.119.120.40|59268|  443|  6|        15|      1415|        |2016/04/06T11:29:32.859|    1.024|2016/04/06T11:29:33.883|Health|
 110.168.230.25|  10.119.120.40|59269|  443|  6|        40|      2566|        |2016/04/06T11:29:33.181|    1.280|2016/04/06T11:29:34.461|Health|
 110.168.230.25|  10.119.120.40|59270|  443|  6|        18|      1556|        |2016/04/06T11:29:33.434|    1.024|2016/04/06T11:29:34.458|Health|
 110.168.230.25|  10.119.120.40|59272|  443|  6|        10|      1190|        |2016/04/06T11:29:33.692|    0.960|2016/04/06T11:29:34.652|Health|
 110.168.230.25|  10.119.120.40|59246|  443|  6|        12|      1244|        |2016/04/06T11:29:30.172|    0.960|2016/04/06T11:29:31.132|Health|
 110.168.230.25|  10.119.120.40|59244|  443|  6|        13|      1277|        |2016/04/06T11:29:30.174|    0.960|2016/04/06T11:29:31.134|Health|
 110.168.230.25|  10.119.120.40|59247|  443|  6|        10|      1158|        |2016/04/06T11:29:30.174|    0.960|2016/04/06T11:29:31.134|Health|
 110.168.230.25|  10.119.120.40|59274|  443|  6|        21|      1688|        |2016/04/06T11:29:33.884|    0.960|2016/04/06T11:29:34.844|Health|
 110.168.230.25|  10.119.120.40|59251|  443|  6|        46|      3229|        |2016/04/06T11:29:30.364|    1.344|2016/04/06T11:29:31.708|Health|
 110.168.230.25|  10.119.120.40|59252|  443|  6|        14|      1344|        |2016/04/06T11:29:30.877|    0.960|2016/04/06T11:29:31.837|Health|
 110.168.230.25|  10.119.120.40|59276|  443|  6|        40|      2570|        |2016/04/06T11:29:34.332|    1.408|2016/04/06T11:29:35.740|Health|
 110.168.230.25|  10.119.120.40|59253|  443|  6|        14|      1344|        |2016/04/06T11:29:30.876|    0.960|2016/04/06T11:29:31.836|Health|
 110.168.230.25|  10.119.120.40|59255|  443|  6|        10|      1160|        |2016/04/06T11:29:31.133|    1.024|2016/04/06T11:29:32.157|Health|
 110.168.230.25|  10.119.120.40|59254|  443|  6|        10|      1177|        |2016/04/06T11:29:31.133|    0.960|2016/04/06T11:29:32.093|Health|
 110.168.230.25|  10.119.120.40|59256|  443|  6|        10|      1185|        |2016/04/06T11:29:31.387|    0.960|2016/04/06T11:29:32.347|Health|
 110.168.230.25|  10.119.120.40|59277|  443|  6|         6|       567|        |2016/04/06T11:29:34.460|    0.640|2016/04/06T11:29:35.100|Health|
 110.168.230.25|  10.119.120.40|59278|  443|  6|        15|      1346|        |2016/04/06T11:29:35.997|    1.024|2016/04/06T11:29:37.021|Health|
 110.168.230.25|  10.119.120.40|59279|  443|  6|        11|       904|        |2016/04/06T11:29:35.996|    1.024|2016/04/06T11:29:37.020|Health|
 110.168.230.25|  10.119.120.40|59279|  443|  6|         1|        46|        |2016/04/06T11:31:36.142|    0.000|2016/04/06T11:31:36.142|Health|
 110.168.230.25|  10.119.120.40|59277|  443|  6|         2|        92|        |2016/04/06T11:32:01.868|    0.320|2016/04/06T11:32:02.188|Health|
  209.17.114.78|  10.119.120.40|46431|   80|  6|        40|      2284|        |2016/04/06T11:36:12.681|    0.064|2016/04/06T11:36:12.745|Health|
  209.17.114.78|  10.119.120.40|46483|   80|  6|        41|      2372|        |2016/04/06T11:36:16.714|    0.064|2016/04/06T11:36:16.778|Health|
     74.82.47.3|  131.247.65.28|33065|  443|  6|        15|      1342|        |2016/04/06T11:47:43.741|    5.568|2016/04/06T11:47:49.309|Health|
  198.12.85.135|  10.119.120.33|54111|   80|  6|         5|       497|        |2016/04/06T11:49:44.564|    0.192|2016/04/06T11:49:44.756|Health|
  195.154.56.44| 131.247.67.130|37975|  443|  6|         5|       575|        |2016/04/06T11:55:28.625|    0.256|2016/04/06T11:55:28.881|Health|
     74.82.47.3|  131.247.65.28|42050|  443|  6|        13|      1220|        |2016/04/06T11:55:23.890|    3.840|2016/04/06T11:55:27.730|Health|
  95.130.11.147| 131.247.67.130|49013|  443|  6|         6|       627|        |2016/04/06T11:55:29.842|    0.384|2016/04/06T11:55:30.226|Health|
     74.82.47.3|  131.247.65.28|50957|  443|  6|         3|       295|        |2016/04/06T11:57:52.622|    0.128|2016/04/06T11:57:52.750|Health|
114.143.206.162|  131.247.67.45|63511|   25|  6|         6|       391|        |2016/04/06T12:03:26.243|    1.088|2016/04/06T12:03:27.331|Health|
114.143.206.162|  131.247.67.45|65346|   25|  6|         6|       385|        |2016/04/06T12:03:59.006|    1.152|2016/04/06T12:04:00.158|Health|
   103.5.18.218|  131.247.67.45|31605|   25|  6|         6|       363|        |2016/04/06T12:07:13.103|    2.048|2016/04/06T12:07:15.151|Health|
  113.160.133.8|  131.247.67.45| 2113|   25|  6|         7|       419|        |2016/04/06T12:11:09.597|    2.112|2016/04/06T12:11:11.709|Health|
 216.12.249.195|   131.247.67.1|17031|   53| 17|         1|        80|        |2016/04/06T12:11:17.022|    0.000|2016/04/06T12:11:17.022|Health|
 216.12.249.195|   131.247.67.1|16778|   53| 17|         1|        80|        |2016/04/06T12:11:17.019|    0.000|2016/04/06T12:11:17.019|Health|
 216.12.249.195|   131.247.67.1|59843|   53| 17|         1|        84|        |2016/04/06T12:11:17.020|    0.000|2016/04/06T12:11:17.020|Health|
 89.248.171.160|  131.247.67.45|64151|   25|  6|        10|       591|        |2016/04/06T12:18:42.259|    1.024|2016/04/06T12:18:43.283|Health|
 123.23.167.217|  131.247.67.45|57643|   25|  6|         8|       423|        |2016/04/06T12:22:34.893|    3.072|2016/04/06T12:22:37.965|Health|
   103.5.18.218|  131.247.67.45|33873|   25|  6|         5|       317|        |2016/04/06T12:25:45.035|    1.152|2016/04/06T12:25:46.187|Health|
184.105.247.195|   131.247.67.1|19864|   53| 17|         1|        84|        |2016/04/06T12:26:59.447|    0.000|2016/04/06T12:26:59.447|Health|
 186.27.126.130|  131.247.67.45|38334|   25|  6|        10|       636|        |2016/04/06T12:29:19.048|    1.984|2016/04/06T12:29:21.032|Health|
 109.188.124.50|  131.247.67.45|23221|   25|  6|         8|       425|        |2016/04/06T12:33:06.424|    4.608|2016/04/06T12:33:11.032|Health|
 109.188.124.50|  131.247.67.45|59116|   25|  6|         9|       467|        |2016/04/06T12:33:10.838|    4.416|2016/04/06T12:33:15.254|Health|
 109.188.124.50|  131.247.67.45|59116|   25|  6|         2|        98|        |2016/04/06T12:33:15.702|    0.128|2016/04/06T12:33:15.830|Health|
   117.222.9.90|  131.247.67.45|13148|   25|  6|         6|       367|        |2016/04/06T12:34:02.882|    1.280|2016/04/06T12:34:04.162|Health|
   103.5.18.218|  131.247.67.45|36015|   25|  6|         5|       316|        |2016/04/06T12:41:26.645|    1.152|2016/04/06T12:41:27.797|Health|
 89.248.171.160|  131.247.67.45|28535|   25|  6|        10|       599|        |2016/04/06T12:41:56.602|    0.896|2016/04/06T12:41:57.498|Health|
 216.12.249.195|   131.247.67.1|15542|   53| 17|         1|        80|        |2016/04/06T12:48:08.430|    0.000|2016/04/06T12:48:08.430|Health|
 216.12.249.195|   131.247.67.1|50878|   53| 17|         1|        80|        |2016/04/06T12:48:08.431|    0.000|2016/04/06T12:48:08.431|Health|
    189.17.77.1|  131.247.67.45| 2772|   25|  6|         7|       373|        |2016/04/06T12:50:45.162|    1.600|2016/04/06T12:50:46.762|Health|
 123.23.167.217|  131.247.67.45|55452|   25|  6|         7|       377|        |2016/04/06T12:55:22.085|    3.136|2016/04/06T12:55:25.221|Health|
    91.208.99.2|  10.119.120.40|55359|   80|  6|       132|    186782|        |2016/04/06T12:00:56.729|   20.672|2016/04/06T12:01:17.401|Health|
     5.9.17.118|  10.119.120.33|50433|   80|  6|        28|      1683|        |2016/04/06T12:03:49.731|    0.832|2016/04/06T12:03:50.563|Health|
   158.49.96.64|  131.247.66.31|58822|   80|  6|         3|       164|        |2016/04/06T12:08:07.946|    0.192|2016/04/06T12:08:08.138|Health|
   158.49.96.64|  131.247.66.31|37526|   80|  6|         3|       164|        |2016/04/06T12:08:23.368|    0.192|2016/04/06T12:08:23.560|Health|
   158.49.96.64|  131.247.66.31|44379|   80|  6|         5|       310|        |2016/04/06T12:08:42.057|    0.320|2016/04/06T12:08:42.377|Health|
   158.49.96.64|  131.247.66.31|52129|   80|  6|         5|       475|        |2016/04/06T12:08:59.661|    0.320|2016/04/06T12:08:59.981|Health|
   158.49.96.64|  131.247.66.31|59060|   80|  6|         5|       488|        |2016/04/06T12:09:15.084|    0.384|2016/04/06T12:09:15.468|Health|
   158.49.96.64|  131.247.66.31|37601|   80|  6|         5|       448|        |2016/04/06T12:09:30.505|    0.320|2016/04/06T12:09:30.825|Health|
   158.49.96.64|  131.247.66.31|44407|   80|  6|         5|       482|        |2016/04/06T12:09:48.810|    0.320|2016/04/06T12:09:49.130|Health|
   158.49.96.64|  131.247.66.31|51229|   80|  6|         5|       482|        |2016/04/06T12:10:04.923|    0.320|2016/04/06T12:10:05.243|Health|
184.105.247.196|    172.26.1.13|45896|  443|  6|        11|      1080|        |2016/04/06T12:18:42.194|    4.992|2016/04/06T12:18:47.186|Health|
184.105.247.195| 131.247.65.242|44189|  443|  6|        13|      1238|        |2016/04/06T12:20:40.080|    6.464|2016/04/06T12:20:46.544|Health|
184.105.247.195| 131.247.65.242|53324|  443|  6|        13|      1220|        |2016/04/06T12:23:47.534|    3.648|2016/04/06T12:23:51.182|Health|
184.105.247.195| 131.247.65.242|34903|  443|  6|         3|       295|        |2016/04/06T12:26:08.837|    0.064|2016/04/06T12:26:08.901|Health|
  163.172.7.229|  10.119.120.33|45026|   80|  6|         8|       775|        |2016/04/06T12:45:11.218|    0.768|2016/04/06T12:45:11.986|Health|
  163.172.7.229|  10.119.120.33|45165|   80|  6|         9|       656|        |2016/04/06T12:45:11.600|    6.208|2016/04/06T12:45:17.808|Health|
  66.249.65.111| 131.247.67.122|61767|   80|  6|         4|       548|        |2016/04/06T12:47:15.506|    0.128|2016/04/06T12:47:15.634|Health|
     74.82.47.3|  10.119.120.28|36772|  443|  6|         2|       112|        |2016/04/06T12:58:27.108|    0.064|2016/04/06T12:58:27.172|Health|
 89.248.171.160|  131.247.67.45|57401|   25|  6|        10|       595|        |2016/04/06T13:05:17.831|    0.960|2016/04/06T13:05:18.791|Health|
 203.127.159.35|   131.247.67.1|49885|   53| 17|         1|        60|        |2016/04/06T13:06:12.115|    0.000|2016/04/06T13:06:12.115|Health|
 216.12.249.195|   131.247.67.1|27862|   53| 17|         1|        80|        |2016/04/06T13:12:07.119|    0.000|2016/04/06T13:12:07.119|Health|
 216.12.249.195|   131.247.67.1|59139|   53| 17|         1|        88|        |2016/04/06T13:12:07.119|    0.000|2016/04/06T13:12:07.119|Health|
 216.12.249.195|   131.247.67.1|58651|   53| 17|         1|        80|        |2016/04/06T13:12:07.118|    0.000|2016/04/06T13:12:07.118|Health|
  209.198.1.250|   131.247.67.1|48645|   53| 17|         1|        73|        |2016/04/06T13:21:17.123|    0.000|2016/04/06T13:21:17.123|Health|
  202.65.132.26| 131.247.67.126|   53|59003| 17|         1|        82|        |2016/04/06T13:23:09.302|    0.000|2016/04/06T13:23:09.302|Health|
  202.65.132.26| 131.247.67.127|   53|56907| 17|         1|        71|        |2016/04/06T13:23:09.558|    0.000|2016/04/06T13:23:09.558|Health|
 186.27.126.130|  131.247.67.45|59885|   25|  6|         5|       268|        |2016/04/06T13:25:43.163|    0.832|2016/04/06T13:25:43.995|Health|
 60.191.158.211|  131.247.67.45|62409|   25|  6|         2|        94|        |2016/04/06T13:26:31.679|    0.320|2016/04/06T13:26:31.999|Health|
 89.248.171.160|  131.247.67.45|21750|   25|  6|        10|       595|        |2016/04/06T13:28:38.334|    1.024|2016/04/06T13:28:39.358|Health|
110.168.230.150|  10.119.120.33|62246|   80|  6|        21|      1789|        |2016/04/06T13:07:29.604|    2.432|2016/04/06T13:07:32.036|Health|
110.168.230.150|  10.119.120.33|36206|   80|  6|        10|       888|        |2016/04/06T13:07:31.460|    0.832|2016/04/06T13:07:32.292|Health|
110.168.230.150|  10.119.120.33|19071|   80|  6|        10|      1227|        |2016/04/06T13:07:31.459|    1.152|2016/04/06T13:07:32.611|Health|
110.168.230.150|  10.119.120.33|59627|   80|  6|         4|       606|        |2016/04/06T13:07:31.522|    0.576|2016/04/06T13:07:32.098|Health|
110.168.230.150|  10.119.120.33|36206|   80|  6|         3|       138|        |2016/04/06T13:07:47.342|   10.048|2016/04/06T13:07:57.390|Health|
110.168.230.150|  10.119.120.33|19071|   80|  6|         2|        92|        |2016/04/06T13:07:47.665|    0.256|2016/04/06T13:07:47.921|Health|
110.168.230.150|  10.119.120.33|62246|   80|  6|         3|       138|        |2016/04/06T13:07:47.023|    7.104|2016/04/06T13:07:54.127|Health|
110.168.230.150|  10.119.120.33|59627|   80|  6|         2|        92|        |2016/04/06T13:07:47.089|    0.320|2016/04/06T13:07:47.409|Health|
   103.15.63.50|  10.119.120.33|59386|   80|  6|         4|       190|        |2016/04/06T13:23:07.957|    6.016|2016/04/06T13:23:13.973|Health|
   103.15.63.50|  10.119.120.33|59387|   80|  6|         4|       190|        |2016/04/06T13:23:08.214|    5.760|2016/04/06T13:23:13.974|Health|
  207.46.13.135|  10.119.120.40| 7974|  443|  6|        20|      1616|        |2016/04/06T13:27:15.635|    0.960|2016/04/06T13:27:16.595|Health|
     74.82.47.3|  131.247.67.26|35866|  443|  6|        12|      1004|        |2016/04/06T13:29:40.026|    7.360|2016/04/06T13:29:47.386|Health|
