            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
    172.17.2.73|    192.168.1.2|57114| 8612| 17|         1|        44|        |2016/04/06T12:48:48.846|    0.000|2016/04/06T12:48:48.846|Health|
    172.17.3.98|    192.168.1.1|55945| 2345|  6|         2|       120|        |2016/04/06T12:48:48.911|    0.960|2016/04/06T12:48:49.871|Health|
   172.18.1.131|        8.8.8.8|33908|   53| 17|         1|        60|        |2016/04/06T12:48:49.166|    0.000|2016/04/06T12:48:49.166|Health|
    172.17.3.98|    192.168.1.2|42010| 5678|  6|         2|       120|        |2016/04/06T12:48:46.925|    0.960|2016/04/06T12:48:47.885|Health|
   172.17.6.222|        8.8.8.8|43736|   53| 17|         1|        60|        |2016/04/06T12:48:47.887|    0.000|2016/04/06T12:48:47.887|Health|
   172.17.0.186|        8.8.8.8|41126|   53| 17|         1|        60|        |2016/04/06T12:48:48.078|    0.000|2016/04/06T12:48:48.078|Health|
    172.17.3.98|    192.168.1.2|59898| 5678|  6|         2|       120|        |2016/04/06T12:48:48.910|    0.960|2016/04/06T12:48:49.870|Health|
   172.18.1.131|        8.8.8.8|59087|   53| 17|         1|        60|        |2016/04/06T12:48:49.166|    0.000|2016/04/06T12:48:49.166|Health|
   172.18.1.131|        8.8.8.8|40548|   53| 17|         1|        60|        |2016/04/06T12:48:49.165|    0.000|2016/04/06T12:48:49.165|Health|
  131.247.65.11|        8.8.8.8|59573|   53| 17|         1|        72|        |2016/04/06T12:48:46.125|    0.000|2016/04/06T12:48:46.125|Health|
   10.119.34.22|    192.168.1.1|51118|  445|  6|         1|        64|        |2016/04/06T12:48:47.212|    0.000|2016/04/06T12:48:47.212|Health|
    172.17.2.73|    192.168.1.9|57114| 8612| 17|         1|        44|        |2016/04/06T12:48:50.255|    0.000|2016/04/06T12:48:50.255|Health|
    172.17.2.73|   192.168.1.10|57114| 8612| 17|         1|        44|        |2016/04/06T12:48:50.445|    0.000|2016/04/06T12:48:50.445|Health|
    172.17.2.73|   192.168.1.11|57114| 8612| 17|         1|        44|        |2016/04/06T12:48:50.639|    0.000|2016/04/06T12:48:50.639|Health|
    172.17.3.98|    192.168.1.1|34644| 2345|  6|         2|       120|        |2016/04/06T12:48:50.894|    1.024|2016/04/06T12:48:51.918|Health|
   172.17.6.222|        8.8.8.8|    0|  771|  1|         1|        88|        |2016/04/06T12:48:53.453|    0.000|2016/04/06T12:48:53.453|Health|
    172.17.3.98|    192.168.1.2|57803| 5678|  6|         2|       120|        |2016/04/06T12:48:52.942|    0.960|2016/04/06T12:48:53.902|Health|
    172.17.3.98|    192.168.1.2|42777| 5678|  6|         2|       120|        |2016/04/06T12:48:50.895|    1.024|2016/04/06T12:48:51.919|Health|
    172.17.2.73|   192.168.1.14|57114| 8612| 17|         1|        44|        |2016/04/06T12:48:51.086|    0.000|2016/04/06T12:48:51.086|Health|
    172.18.1.92|        8.8.8.8|54035|   53| 17|         1|        60|        |2016/04/06T12:48:52.494|    0.000|2016/04/06T12:48:52.494|Health|
    172.17.3.98|    192.168.1.1|55234| 2345|  6|         2|       120|        |2016/04/06T12:48:52.941|    0.960|2016/04/06T12:48:53.901|Health|
    172.17.3.98|    192.168.1.2|54490| 5678|  6|         2|       120|        |2016/04/06T12:48:55.056|    0.896|2016/04/06T12:48:55.952|Health|
     172.18.3.9|    192.168.0.1|62378|   53| 17|         1|        67|        |2016/04/06T12:48:56.716|    0.000|2016/04/06T12:48:56.716|Health|
    172.17.3.98|    192.168.1.2|58906| 5678|  6|         2|       120|        |2016/04/06T12:48:57.038|    0.896|2016/04/06T12:48:57.934|Health|
    172.17.3.98|    192.168.1.1|44353| 2345|  6|         2|       120|        |2016/04/06T12:48:55.052|    0.896|2016/04/06T12:48:55.948|Health|
   172.18.3.212|        8.8.8.8|57328|   53| 17|         1|        60|        |2016/04/06T12:48:56.845|    0.000|2016/04/06T12:48:56.845|Health|
    172.17.3.98|    192.168.1.1|42286| 2345|  6|         2|       120|        |2016/04/06T12:48:57.036|    0.896|2016/04/06T12:48:57.932|Health|
    172.18.1.33|        8.8.8.8|54905|   53| 17|         1|        60|        |2016/04/06T12:48:58.703|    0.000|2016/04/06T12:48:58.703|Health|
    172.18.1.92|        8.8.8.8|40797|   53| 17|         1|        60|        |2016/04/06T12:48:59.535|    0.000|2016/04/06T12:48:59.535|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         2|       212|        |2016/04/06T12:48:59.663|    0.000|2016/04/06T12:48:59.663|Health|
     172.18.3.9|    192.168.0.1|34342|   53| 17|         1|       155|        |2016/04/06T12:49:00.684|    0.000|2016/04/06T12:49:00.684|Health|
    172.17.3.98|    192.168.1.1|48763| 2345|  6|         1|        60|        |2016/04/06T12:49:00.943|    0.000|2016/04/06T12:49:00.943|Health|
    172.17.3.98|    192.168.1.2|48044| 5678|  6|         2|       120|        |2016/04/06T12:48:59.085|    1.280|2016/04/06T12:49:00.365|Health|
    172.17.3.98|    192.168.1.1|48030| 2345|  6|         2|       120|        |2016/04/06T12:48:59.085|    1.280|2016/04/06T12:49:00.365|Health|
   10.119.34.64|    192.168.1.1|49278|  139|  6|         1|        64|        |2016/04/06T12:48:59.755|    0.000|2016/04/06T12:48:59.755|Health|
    172.17.3.98|    192.168.1.2|43110| 5678|  6|         1|        60|        |2016/04/06T12:49:00.940|    0.000|2016/04/06T12:49:00.940|Health|
    172.17.2.37|    192.168.0.1|52068| 2054| 17|         1|        56|        |2016/04/06T12:49:03.118|    0.000|2016/04/06T12:49:03.118|Health|
    172.17.3.98|    192.168.1.1|55018| 2345|  6|         1|        60|        |2016/04/06T12:49:03.052|    0.000|2016/04/06T12:49:03.052|Health|
     172.18.3.9|    192.168.0.1|37197|   53| 17|         1|        67|        |2016/04/06T12:49:04.718|    0.000|2016/04/06T12:49:04.718|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T12:49:01.838|    8.960|2016/04/06T12:49:10.798|Health|
    172.17.3.98|    192.168.1.2|48440| 5678|  6|         2|       120|        |2016/04/06T12:49:09.004|    0.960|2016/04/06T12:49:09.964|Health|
   172.18.1.231|   192.168.1.11|59506| 7000|  6|         7|       448|        |2016/04/06T12:49:06.698|    7.040|2016/04/06T12:49:13.738|Health|
     172.18.3.9|    192.168.0.1|61553|   53| 17|         1|       167|        |2016/04/06T12:49:08.683|    0.000|2016/04/06T12:49:08.683|Health|
    172.17.3.98|    192.168.1.1|55805| 2345|  6|         2|       120|        |2016/04/06T12:49:09.005|    0.960|2016/04/06T12:49:09.965|Health|
   10.119.34.33|    192.168.1.1|55379|  139|  6|         1|        64|        |2016/04/06T12:49:08.298|    0.000|2016/04/06T12:49:08.298|Health|
    172.17.3.98|    192.168.1.1|50834| 2345|  6|         2|       120|        |2016/04/06T12:49:10.924|    1.024|2016/04/06T12:49:11.948|Health|
    172.17.3.98|    192.168.1.2|39669| 5678|  6|         2|       120|        |2016/04/06T12:49:12.971|    0.960|2016/04/06T12:49:13.931|Health|
    172.17.3.98|    192.168.1.1|36584| 2345|  6|         2|       120|        |2016/04/06T12:49:12.971|    0.960|2016/04/06T12:49:13.931|Health|
    172.17.3.98|    192.168.1.2|59353| 5678|  6|         2|       120|        |2016/04/06T12:49:10.924|    1.024|2016/04/06T12:49:11.948|Health|
   172.17.6.222|        8.8.8.8|50828|   53| 17|         1|        60|        |2016/04/06T12:49:14.062|    0.000|2016/04/06T12:49:14.062|Health|
    172.17.3.98|    192.168.1.1|56564| 2345|  6|         2|       120|        |2016/04/06T12:49:14.956|    1.024|2016/04/06T12:49:15.980|Health|
    172.17.3.98|    192.168.1.2|48104| 5678|  6|         2|       120|        |2016/04/06T12:49:14.960|    1.024|2016/04/06T12:49:15.984|Health|
    172.17.3.98|    192.168.1.1|58078| 2345|  6|         2|       120|        |2016/04/06T12:49:16.940|    1.024|2016/04/06T12:49:17.964|Health|
    172.18.1.92|        8.8.8.8|45245|   53| 17|         1|        60|        |2016/04/06T12:49:17.647|    0.000|2016/04/06T12:49:17.647|Health|
    172.17.3.98|    192.168.1.2|60132| 5678|  6|         2|       120|        |2016/04/06T12:49:16.943|    1.024|2016/04/06T12:49:17.967|Health|
    172.17.2.73|    192.168.1.1|57117| 8612| 17|         1|        44|        |2016/04/06T12:49:19.117|    0.000|2016/04/06T12:49:19.117|Health|
    172.17.2.73|    192.168.1.2|57117| 8612| 17|         1|        44|        |2016/04/06T12:49:19.310|    0.000|2016/04/06T12:49:19.310|Health|
    172.17.2.73|   192.168.1.10|57117| 8612| 17|         1|        44|        |2016/04/06T12:49:20.911|    0.000|2016/04/06T12:49:20.911|Health|
    172.17.3.98|    192.168.1.1|40966| 2345|  6|         2|       120|        |2016/04/06T12:49:20.975|    1.024|2016/04/06T12:49:21.999|Health|
    172.17.3.98|    192.168.1.2|33208| 5678|  6|         2|       120|        |2016/04/06T12:49:18.988|    1.024|2016/04/06T12:49:20.012|Health|
    172.17.3.98|    192.168.1.1|38210| 2345|  6|         2|       120|        |2016/04/06T12:49:18.990|    1.024|2016/04/06T12:49:20.014|Health|
    172.17.2.73|    192.168.1.9|57117| 8612| 17|         1|        44|        |2016/04/06T12:49:20.720|    0.000|2016/04/06T12:49:20.720|Health|
    172.17.2.73|   192.168.1.11|57117| 8612| 17|         1|        44|        |2016/04/06T12:49:21.103|    0.000|2016/04/06T12:49:21.103|Health|
    172.17.3.98|    192.168.1.2|60913| 5678|  6|         2|       120|        |2016/04/06T12:49:20.975|    0.960|2016/04/06T12:49:21.935|Health|
    172.17.2.73|   192.168.1.14|57117| 8612| 17|         1|        44|        |2016/04/06T12:49:21.549|    0.000|2016/04/06T12:49:21.549|Health|
   172.17.0.102|    192.168.1.1|54245|   53| 17|         2|       128|        |2016/04/06T12:49:21.806|    4.224|2016/04/06T12:49:26.030|Health|
    172.17.3.98|    192.168.1.2|53043| 5678|  6|         1|        60|        |2016/04/06T12:49:25.007|    0.000|2016/04/06T12:49:25.007|Health|
    172.17.3.98|    192.168.1.1|35499| 2345|  6|         2|       120|        |2016/04/06T12:49:25.004|    0.960|2016/04/06T12:49:25.964|Health|
   172.17.0.102|    192.168.1.1|55699|   53| 17|         2|       138|        |2016/04/06T12:49:21.808|    4.224|2016/04/06T12:49:26.032|Health|
    172.17.3.98|    192.168.1.2|56065| 5678|  6|         2|       120|        |2016/04/06T12:49:22.958|    1.024|2016/04/06T12:49:23.982|Health|
    172.17.3.98|    192.168.1.1|43512| 2345|  6|         2|       120|        |2016/04/06T12:49:22.957|    1.024|2016/04/06T12:49:23.981|Health|
    172.17.3.98|    192.168.1.1|47230| 2345|  6|         2|       120|        |2016/04/06T12:49:26.990|    0.960|2016/04/06T12:49:27.950|Health|
    172.17.3.98|    192.168.1.1|40660| 2345|  6|         2|       120|        |2016/04/06T12:49:29.038|    0.960|2016/04/06T12:49:29.998|Health|
    172.17.3.98|    192.168.1.2|58828| 5678|  6|         2|       120|        |2016/04/06T12:49:26.990|    0.960|2016/04/06T12:49:27.950|Health|
    172.17.3.98|    192.168.1.2|45558| 5678|  6|         2|       120|        |2016/04/06T12:49:28.972|    1.024|2016/04/06T12:49:29.996|Health|
   10.119.34.22|    192.168.1.1|51132|  139|  6|         1|        64|        |2016/04/06T12:49:30.413|    0.000|2016/04/06T12:49:30.413|Health|
   10.119.34.22|    192.168.1.1|51131|  445|  6|         1|        64|        |2016/04/06T12:49:30.412|    0.000|2016/04/06T12:49:30.412|Health|
    172.17.3.98|    192.168.1.1|49022| 2345|  6|         2|       120|        |2016/04/06T12:49:33.006|    1.024|2016/04/06T12:49:34.030|Health|
    172.17.3.98|    192.168.1.2|51676| 5678|  6|         2|       120|        |2016/04/06T12:49:33.006|    0.960|2016/04/06T12:49:33.966|Health|
    172.17.3.98|    192.168.1.2|48075| 5678|  6|         2|       120|        |2016/04/06T12:49:30.960|    1.024|2016/04/06T12:49:31.984|Health|
    172.17.3.98|    192.168.1.1|49393| 2345|  6|         2|       120|        |2016/04/06T12:49:31.024|    1.024|2016/04/06T12:49:32.048|Health|
    172.17.3.98|    192.168.1.1|34088| 2345|  6|         2|       120|        |2016/04/06T12:49:35.694|    1.024|2016/04/06T12:49:36.718|Health|
    172.17.3.98|    192.168.1.2|33561| 5678|  6|         2|       120|        |2016/04/06T12:49:35.693|    0.960|2016/04/06T12:49:36.653|Health|
    172.17.4.20|        8.8.8.8|64509|   53|  6|         6|       298|        |2016/04/06T12:49:44.717|    0.064|2016/04/06T12:49:44.781|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T12:49:39.630|    0.000|2016/04/06T12:49:39.630|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         4|       424|        |2016/04/06T12:49:39.083|   10.560|2016/04/06T12:49:49.643|Health|
    172.17.3.98|    192.168.1.2|55323| 5678|  6|         2|       120|        |2016/04/06T12:49:39.788|    0.960|2016/04/06T12:49:40.748|Health|
    172.17.3.98|    192.168.1.2|33817| 5678|  6|         2|       120|        |2016/04/06T12:49:41.771|    0.960|2016/04/06T12:49:42.731|Health|
    172.18.1.92|        8.8.8.8|47523|   53| 17|         1|        60|        |2016/04/06T12:49:38.702|    0.000|2016/04/06T12:49:38.702|Health|
    172.17.3.98|    192.168.1.1|51860| 2345|  6|         2|       120|        |2016/04/06T12:49:39.788|    1.024|2016/04/06T12:49:40.812|Health|
    172.17.3.98|    192.168.1.1|48552| 2345|  6|         2|       120|        |2016/04/06T12:49:41.772|    1.024|2016/04/06T12:49:42.796|Health|
   172.18.1.182|        8.8.8.8|59514|   53| 17|         1|        60|        |2016/04/06T12:49:42.859|    0.000|2016/04/06T12:49:42.859|Health|
    172.17.4.20|        8.8.8.8|55247|   53| 17|         1|        66|        |2016/04/06T12:49:44.716|    0.000|2016/04/06T12:49:44.716|Health|
    172.17.4.20|        8.8.8.8|55248|   53| 17|         1|        77|        |2016/04/06T12:49:44.716|    0.000|2016/04/06T12:49:44.716|Health|
    172.17.4.20|        8.8.8.8|55246|   53| 17|         1|        63|        |2016/04/06T12:49:44.651|    0.000|2016/04/06T12:49:44.651|Health|
  131.247.65.11|        8.8.8.8|52216|   53| 17|         1|        72|        |2016/04/06T12:49:45.326|    0.000|2016/04/06T12:49:45.326|Health|
  131.247.65.11|        8.8.8.8|42415|   53| 17|         1|        72|        |2016/04/06T12:49:45.389|    0.000|2016/04/06T12:49:45.389|Health|
   172.17.0.186|        8.8.8.8|39806|   53| 17|         1|        60|        |2016/04/06T12:49:49.262|    0.000|2016/04/06T12:49:49.262|Health|
   172.17.1.228|        8.8.8.8|35545|   53| 17|         1|        60|        |2016/04/06T12:49:47.600|    0.000|2016/04/06T12:49:47.600|Health|
   172.17.2.208|        8.8.8.8|59276|   53| 17|         1|        60|        |2016/04/06T12:49:48.432|    0.000|2016/04/06T12:49:48.432|Health|
    172.17.3.98|    192.168.1.1|38929| 2345|  6|         2|       120|        |2016/04/06T12:49:47.855|    3.392|2016/04/06T12:49:51.247|Health|
    172.17.2.73|    192.168.1.1|57120| 8612| 17|         1|        44|        |2016/04/06T12:49:49.582|    0.000|2016/04/06T12:49:49.582|Health|
    172.17.3.98|    192.168.1.2|51671| 5678|  6|         2|       120|        |2016/04/06T12:49:47.789|    3.392|2016/04/06T12:49:51.181|Health|
    172.17.2.73|    192.168.1.2|57120| 8612| 17|         1|        44|        |2016/04/06T12:49:49.775|    0.000|2016/04/06T12:49:49.775|Health|
    172.17.2.73|   192.168.1.11|57120| 8612| 17|         1|        44|        |2016/04/06T12:49:51.567|    0.000|2016/04/06T12:49:51.567|Health|
    172.17.3.98|    192.168.1.2|49250| 5678|  6|         2|       120|        |2016/04/06T12:49:52.208|    1.024|2016/04/06T12:49:53.232|Health|
    172.17.3.98|    192.168.1.1|52486| 2345|  6|         2|       120|        |2016/04/06T12:49:52.272|    0.960|2016/04/06T12:49:53.232|Health|
    172.17.2.73|    192.168.1.9|57120| 8612| 17|         1|        44|        |2016/04/06T12:49:51.184|    0.000|2016/04/06T12:49:51.184|Health|
    172.17.2.73|   192.168.1.10|57120| 8612| 17|         1|        44|        |2016/04/06T12:49:51.375|    0.000|2016/04/06T12:49:51.375|Health|
    172.17.2.73|   192.168.1.14|57120| 8612| 17|         1|        44|        |2016/04/06T12:49:52.014|    0.000|2016/04/06T12:49:52.014|Health|
    172.17.3.98|    192.168.1.2|52737| 5678|  6|         2|       120|        |2016/04/06T12:49:54.255|    0.960|2016/04/06T12:49:55.215|Health|
    172.17.3.98|    192.168.1.1|40252| 2345|  6|         2|       120|        |2016/04/06T12:49:54.257|    1.024|2016/04/06T12:49:55.281|Health|
    172.17.3.98|    192.168.1.2|40957| 5678|  6|         2|       120|        |2016/04/06T12:49:56.241|    0.960|2016/04/06T12:49:57.201|Health|
    172.17.3.98|    192.168.1.1|49493| 2345|  6|         2|       120|        |2016/04/06T12:49:56.238|    1.024|2016/04/06T12:49:57.262|Health|
   10.119.52.90|        1.1.1.1|49237| 8000| 17|         1|        90|        |2016/04/06T12:50:00.366|    0.000|2016/04/06T12:50:00.366|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         2|       212|        |2016/04/06T12:49:59.694|    0.000|2016/04/06T12:49:59.694|Health|
    172.17.3.98|    192.168.1.1|39681| 2345|  6|         1|        60|        |2016/04/06T12:50:03.022|    0.000|2016/04/06T12:50:03.022|Health|
    172.17.3.98|    192.168.1.2|35554| 5678|  6|         1|        60|        |2016/04/06T12:50:03.025|    0.000|2016/04/06T12:50:03.025|Health|
    172.17.2.37|    192.168.0.1|52075| 2054| 17|         1|        56|        |2016/04/06T12:50:03.151|    0.000|2016/04/06T12:50:03.151|Health|
   10.119.34.22|    192.168.1.1|51147|  139|  6|         1|        64|        |2016/04/06T12:50:07.020|    0.000|2016/04/06T12:50:07.020|Health|
    172.18.1.92|        8.8.8.8|53796|   53| 17|         1|        60|        |2016/04/06T12:50:06.863|    0.000|2016/04/06T12:50:06.863|Health|
   10.119.41.53|        8.8.8.8|51375|   53| 17|         1|        61|        |2016/04/06T12:50:05.229|    0.000|2016/04/06T12:50:05.229|Health|
   10.119.41.53|        8.8.8.8|51376|   53| 17|         1|        61|        |2016/04/06T12:50:05.229|    0.000|2016/04/06T12:50:05.229|Health|
   10.119.34.22|    192.168.1.1|51146|  445|  6|         1|        64|        |2016/04/06T12:50:07.022|    0.000|2016/04/06T12:50:07.022|Health|
    172.18.1.33|        8.8.8.8|58748|   53| 17|         1|        60|        |2016/04/06T12:50:12.623|    0.000|2016/04/06T12:50:12.623|Health|
    172.17.3.98|    192.168.1.2|33652| 5678|  6|         2|       120|        |2016/04/06T12:50:13.136|    1.024|2016/04/06T12:50:14.160|Health|
    172.17.3.98|    192.168.1.1|39659| 2345|  6|         2|       120|        |2016/04/06T12:50:13.137|    1.024|2016/04/06T12:50:14.161|Health|
    172.18.1.92|        8.8.8.8|40111|   53| 17|         1|        60|        |2016/04/06T12:50:11.856|    0.000|2016/04/06T12:50:11.856|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         9|       756|        |2016/04/06T12:50:13.452|    8.064|2016/04/06T12:50:21.516|Health|
    172.17.3.98|    192.168.1.2|41571| 5678|  6|         2|       120|        |2016/04/06T12:50:15.120|    0.960|2016/04/06T12:50:16.080|Health|
   172.18.1.231|   192.168.1.11|59522| 7000|  6|         7|       448|        |2016/04/06T12:50:16.655|    6.976|2016/04/06T12:50:23.631|Health|
    172.17.3.98|    192.168.1.1|56843| 2345|  6|         2|       120|        |2016/04/06T12:50:17.103|    1.024|2016/04/06T12:50:18.127|Health|
    172.17.3.98|    192.168.1.1|44722| 2345|  6|         2|       120|        |2016/04/06T12:50:15.118|    0.960|2016/04/06T12:50:16.078|Health|
   172.17.6.222|        8.8.8.8|42141|   53| 17|         1|        60|        |2016/04/06T12:50:15.503|    0.000|2016/04/06T12:50:15.503|Health|
    172.17.3.98|    192.168.1.2|46719| 5678|  6|         2|       120|        |2016/04/06T12:50:17.105|    1.024|2016/04/06T12:50:18.129|Health|
    172.17.3.98|    192.168.1.1|33657| 2345|  6|         2|       120|        |2016/04/06T12:50:21.135|    4.288|2016/04/06T12:50:25.423|Health|
    172.17.2.73|    192.168.1.9|61889| 8612| 17|         1|        44|        |2016/04/06T12:50:21.646|    0.000|2016/04/06T12:50:21.646|Health|
    172.17.2.73|    192.168.1.1|61889| 8612| 17|         1|        44|        |2016/04/06T12:50:20.046|    0.000|2016/04/06T12:50:20.046|Health|
    172.17.2.73|    192.168.1.2|61889| 8612| 17|         1|        44|        |2016/04/06T12:50:20.241|    0.000|2016/04/06T12:50:20.241|Health|
    172.17.3.98|    192.168.1.2|32931| 5678|  6|         2|       120|        |2016/04/06T12:50:21.137|    4.288|2016/04/06T12:50:25.425|Health|
    172.17.3.98|    192.168.1.1|44360| 2345|  6|         2|       120|        |2016/04/06T12:50:19.153|    0.960|2016/04/06T12:50:20.113|Health|
    172.17.3.98|    192.168.1.2|32851| 5678|  6|         2|       120|        |2016/04/06T12:50:19.153|    0.960|2016/04/06T12:50:20.113|Health|
    172.17.2.73|   192.168.1.10|61889| 8612| 17|         1|        44|        |2016/04/06T12:50:21.838|    0.000|2016/04/06T12:50:21.838|Health|
    172.17.2.73|   192.168.1.11|61889| 8612| 17|         1|        44|        |2016/04/06T12:50:22.031|    0.000|2016/04/06T12:50:22.031|Health|
    172.17.2.73|   192.168.1.14|61889| 8612| 17|         1|        44|        |2016/04/06T12:50:22.416|    0.000|2016/04/06T12:50:22.416|Health|
   172.18.3.212|        8.8.8.8|45308|   53| 17|         1|        60|        |2016/04/06T12:50:24.974|    0.000|2016/04/06T12:50:24.974|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T12:50:22.475|    0.000|2016/04/06T12:50:22.475|Health|
    172.17.3.98|    192.168.1.2|34374| 5678|  6|         2|       120|        |2016/04/06T12:50:26.446|    1.024|2016/04/06T12:50:27.470|Health|
    172.17.3.98|    192.168.1.2|45169| 5678|  6|         2|       120|        |2016/04/06T12:50:28.430|    0.960|2016/04/06T12:50:29.390|Health|
    172.17.3.98|    192.168.1.1|42442| 2345|  6|         2|       120|        |2016/04/06T12:50:26.444|    1.024|2016/04/06T12:50:27.468|Health|
    172.17.3.98|    192.168.1.1|48137| 2345|  6|         2|       120|        |2016/04/06T12:50:28.430|    0.960|2016/04/06T12:50:29.390|Health|
   172.18.3.212|        8.8.8.8|    0|  771|  1|         1|        88|        |2016/04/06T12:50:30.157|    0.000|2016/04/06T12:50:30.157|Health|
   10.119.41.53|        8.8.8.8|62020|   53| 17|         1|        77|        |2016/04/06T12:50:31.852|    0.000|2016/04/06T12:50:31.852|Health|
    172.18.9.11|    192.168.0.1|36397|   53| 17|         1|       120|        |2016/04/06T12:50:34.703|    0.000|2016/04/06T12:50:34.703|Health|
   10.119.41.53|        8.8.8.8|62021|   53| 17|         1|        77|        |2016/04/06T12:50:31.853|    0.000|2016/04/06T12:50:31.853|Health|
    172.18.9.11|    192.168.0.1|55788|   53| 17|         1|       120|        |2016/04/06T12:50:38.737|    0.000|2016/04/06T12:50:38.737|Health|
    172.17.3.98|    192.168.1.2|56148| 5678|  6|         2|       120|        |2016/04/06T12:50:39.505|    1.216|2016/04/06T12:50:40.721|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         4|       424|        |2016/04/06T12:50:38.801|   10.880|2016/04/06T12:50:49.681|Health|
    172.17.3.98|    192.168.1.1|54498| 2345|  6|         2|       120|        |2016/04/06T12:50:39.505|    1.216|2016/04/06T12:50:40.721|Health|
   10.119.41.53|        8.8.8.8|62023|   53| 17|         1|        77|        |2016/04/06T12:50:34.987|    0.000|2016/04/06T12:50:34.987|Health|
   10.119.34.27|        8.8.8.8|38177|   53| 17|         1|        71|        |2016/04/06T12:50:37.642|    0.000|2016/04/06T12:50:37.642|Health|
    172.18.9.11|    192.168.0.1|33578|   53| 17|         1|       120|        |2016/04/06T12:50:42.704|    0.000|2016/04/06T12:50:42.704|Health|
   10.119.41.53|        8.8.8.8|62022|   53| 17|         1|        77|        |2016/04/06T12:50:34.987|    0.000|2016/04/06T12:50:34.987|Health|
   10.119.34.39|    192.168.1.1|60941|  139|  6|         1|        64|        |2016/04/06T12:50:38.984|    0.000|2016/04/06T12:50:38.984|Health|
    172.17.3.98|    192.168.1.1|48097| 2345|  6|         2|       120|        |2016/04/06T12:50:47.632|    1.024|2016/04/06T12:50:48.656|Health|
   172.17.1.228|        8.8.8.8|37105|   53| 17|         1|        60|        |2016/04/06T12:50:47.696|    0.000|2016/04/06T12:50:47.696|Health|
   172.17.0.186|        8.8.8.8|37492|   53| 17|         1|        60|        |2016/04/06T12:50:47.951|    0.000|2016/04/06T12:50:47.951|Health|
    172.17.3.98|    192.168.1.2|41232| 5678|  6|         1|        60|        |2016/04/06T12:50:49.616|    0.000|2016/04/06T12:50:49.616|Health|
    172.17.3.98|    192.168.1.2|39281| 5678|  6|         2|       120|        |2016/04/06T12:50:47.631|    1.024|2016/04/06T12:50:48.655|Health|
    172.17.3.98|    192.168.1.1|35743| 2345|  6|         1|        60|        |2016/04/06T12:50:49.616|    0.000|2016/04/06T12:50:49.616|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T12:50:40.556|    0.000|2016/04/06T12:50:40.556|Health|
    172.17.2.73|    192.168.1.2|52455| 8612| 17|         1|        44|        |2016/04/06T12:50:50.702|    0.000|2016/04/06T12:50:50.702|Health|
    172.17.2.73|   192.168.1.11|52455| 8612| 17|         1|        44|        |2016/04/06T12:50:52.493|    0.000|2016/04/06T12:50:52.493|Health|
    172.17.2.73|   192.168.1.14|52455| 8612| 17|         1|        44|        |2016/04/06T12:50:52.939|    0.000|2016/04/06T12:50:52.939|Health|
    172.18.9.11|    192.168.0.1|55343|   53| 17|         1|        67|        |2016/04/06T12:50:52.747|    0.000|2016/04/06T12:50:52.747|Health|
    172.17.2.73|    192.168.1.1|52455| 8612| 17|         1|        44|        |2016/04/06T12:50:50.510|    0.000|2016/04/06T12:50:50.510|Health|
    172.17.2.73|    192.168.1.9|52455| 8612| 17|         1|        44|        |2016/04/06T12:50:52.109|    0.000|2016/04/06T12:50:52.109|Health|
    172.17.2.73|   192.168.1.10|52455| 8612| 17|         1|        44|        |2016/04/06T12:50:52.300|    0.000|2016/04/06T12:50:52.300|Health|
    172.18.9.11|    192.168.0.1|61030|   53| 17|         1|       155|        |2016/04/06T12:50:56.718|    0.000|2016/04/06T12:50:56.718|Health|
    172.18.1.57|    192.168.0.1|37590|   53| 17|         1|        67|        |2016/04/06T12:51:00.113|    0.000|2016/04/06T12:51:00.113|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         2|       212|        |2016/04/06T12:50:59.728|    0.000|2016/04/06T12:50:59.728|Health|
   10.119.34.22|    192.168.1.1|51162|  445|  6|         1|        64|        |2016/04/06T12:50:44.778|    0.000|2016/04/06T12:50:44.778|Health|
   172.18.1.182|        8.8.8.8|60381|   53| 17|         1|        60|        |2016/04/06T12:51:03.248|    0.000|2016/04/06T12:51:03.248|Health|
    172.18.1.57|    192.168.0.1|52865|   53| 17|         1|       155|        |2016/04/06T12:51:04.143|    0.000|2016/04/06T12:51:04.143|Health|
    172.17.2.37|    192.168.0.1|56654| 2054| 17|         1|        56|        |2016/04/06T12:51:03.119|    0.000|2016/04/06T12:51:03.119|Health|
   10.119.34.22|    192.168.1.1|51163|  139|  6|         1|        64|        |2016/04/06T12:50:44.779|    0.000|2016/04/06T12:50:44.779|Health|
